asv	seqround	sample	count
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD518	22
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD528	114
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD529	39
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD568	34
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	FD577	28
f98fd1106e862c90d5e02be457392a29	asv_table.plate3_1	neg12	3
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	198	332
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	200	251
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	201	442
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	212	80
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	528	66
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	538	55
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	541	228
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	566	205
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	568	335
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	571	148
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD198	170
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD213	60
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD228	38
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD528	71
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD529	37
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD568	88
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	FD577	47
d6f9726a2441e9b679fe0f66f6b3a4a0	asv_table.plate3_1	neg11	5
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	198	153
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	200	95
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	201	197
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	212	85
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	528	92
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	538	88
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	541	211
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	566	138
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	568	91
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	571	64
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD198	102
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD213	273
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD228	58
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD229	41
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD514	53
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD518	97
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD528	97
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD529	53
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD568	20
5ad6151bf64df2c20da0efa08456c964	asv_table.plate3_1	FD577	18
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	198	18
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	200	4
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	201	194
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	212	43
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	566	173
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	568	241
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	571	950
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD198	5
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD213	92
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD228	27
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD529	1
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD568	34
01d598f1b1dd557b1fe918137d03698f	asv_table.plate3_1	FD577	44
cec53bf780d1bedbb7ecd616e2691e7d	asv_table.plate3_1	201	757
d46abfa0f605c126fc7dbbd5d0a405bf	asv_table.plate3_1	FD229	4
d46abfa0f605c126fc7dbbd5d0a405bf	asv_table.plate3_1	FD518	10
d46abfa0f605c126fc7dbbd5d0a405bf	asv_table.plate3_1	FD529	46
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	212	87
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	528	204
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	538	120
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	541	507
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	566	64
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	568	190
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	571	116
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	FD198	123
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	FD213	57
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	FD514	75
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	FD528	200
1fca1914d76f13fda0bd8e3b0546182c	asv_table.plate3_1	FD568	69
2f7acdbaecf73c0c1c22ece3fd6d6f1f	asv_table.plate3_1	FD198	14
2f7acdbaecf73c0c1c22ece3fd6d6f1f	asv_table.plate3_1	FD529	3
fcacbce3abc2aeba02e490799e628cf4	asv_table.plate3_1	200	13
fcacbce3abc2aeba02e490799e628cf4	asv_table.plate3_1	FD198	14
fcacbce3abc2aeba02e490799e628cf4	asv_table.plate3_1	FD229	25
fcacbce3abc2aeba02e490799e628cf4	asv_table.plate3_1	FD518	11
fcacbce3abc2aeba02e490799e628cf4	asv_table.plate3_1	FD529	11
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	198	40
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	200	278
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	201	355
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	212	57
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	528	210
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	538	125
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	541	109
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	566	65
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	568	142
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	571	147
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD198	101
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD213	64
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD228	26
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD229	150
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD514	123
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD518	94
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD528	147
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD529	63
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD568	39
31aba921babd6f098a4e57a54ca980ee	asv_table.plate3_1	FD577	63
d3c44a7d363df2b57115857b3465bf60	asv_table.plate3_1	538	4
d3c44a7d363df2b57115857b3465bf60	asv_table.plate3_1	FD198	5
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	198	27
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	200	30
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	212	95
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	528	218
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	538	485
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	541	95
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD198	199
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD213	133
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD228	116
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD229	299
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD514	835
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD518	108
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD528	193
5b56d594b1632e8760340d9077380ac4	asv_table.plate3_1	FD529	281
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD198	4
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD213	2
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD228	15
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD229	17
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD514	1
9ce77ff6038551b1840322d4d2fec4f2	asv_table.plate3_1	FD518	6
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	198	133
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	200	104
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	201	175
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	212	225
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	528	28
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	538	35
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	541	362
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	566	38
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	568	151
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	571	110
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD198	67
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD213	199
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD228	142
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD514	40
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD518	69
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD528	20
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD529	38
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD568	53
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	FD577	19
bc10c3ba280c76b24552d0eecb8f3ccb	asv_table.plate3_1	neg10	2
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	198	107
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	200	312
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	212	93
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	528	32
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	541	105
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	566	8
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	568	162
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	571	86
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	FD198	63
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	FD213	207
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	FD228	104
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	FD514	36
849d3c66bf8a1d3bbe73e0d18969eff8	asv_table.plate3_1	FD568	40
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	198	44
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	200	25
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	201	37
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	528	30
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	541	112
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	568	93
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	571	206
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD198	29
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD229	531
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD514	407
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD528	94
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD529	1046
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD568	133
81d17a2e72c83cb2d48481564d2a25f4	asv_table.plate3_1	FD577	1115
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	198	146
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	200	114
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	212	52
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	528	125
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	538	73
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	541	98
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	566	100
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	568	59
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	571	78
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD198	90
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD213	94
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD228	60
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD514	103
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD518	98
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD528	130
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD529	57
74ecfb962ef756dc2132ace9a014cd61	asv_table.plate3_1	FD568	24
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	198	121
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	200	293
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	201	497
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	212	161
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	528	82
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	538	47
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	541	160
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	566	16
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	568	61
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	571	95
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD198	118
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD213	43
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD228	37
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD514	98
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD518	51
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD528	52
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD529	21
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD568	39
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	FD577	23
87c4714d91ff0416edf033525647e7ee	asv_table.plate3_1	neg10	6
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	198	75
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	200	89
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	201	178
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	212	3
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	528	33
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	538	29
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	541	123
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	566	41
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	568	157
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	571	77
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD198	50
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD213	8
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD228	63
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD514	17
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD518	15
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD528	45
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD529	8
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD568	16
3feabeef704b7f7909cccd3f316bfbe0	asv_table.plate3_1	FD577	9
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	198	478
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	200	124
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	201	16
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	528	74
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	538	33
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	FD198	156
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	FD528	702
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	FD529	151
98c4afdcc0445d83adb8d82c9065ead7	asv_table.plate3_1	neg12	3
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	198	691
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	200	309
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	212	67
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	528	123
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	538	25
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	541	200
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	568	240
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD198	292
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD213	146
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD228	105
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD514	132
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD528	102
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD529	88
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD568	55
08be1121ec7e854eeb548a65b06be640	asv_table.plate3_1	FD577	51
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	198	61
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	200	224
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	201	241
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	212	18
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	568	197
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	571	689
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	FD198	99
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	FD213	1
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	FD228	5
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	FD229	51
064f56cfad846a4062bf1ff5cf3b2a0e	asv_table.plate3_1	FD568	53
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	212	102
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	528	46
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	541	173
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	FD213	165
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	FD514	128
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	FD518	33
1b8931ee56053f4db30b872c7cda2954	asv_table.plate3_1	FD528	62
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	198	286
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	200	283
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	201	135
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	212	31
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	528	94
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	538	112
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	541	68
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	566	27
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	568	70
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	571	195
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD198	769
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD213	24
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD229	21
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD514	80
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD518	22
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD528	83
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD529	51
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD568	27
69ee277f9ff3ad102c5b5b3e12153c35	asv_table.plate3_1	FD577	11
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	212	36
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	528	171
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	538	59
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	541	224
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD213	28
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD228	23
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD229	101
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD514	177
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD518	128
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD528	221
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	FD529	53
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	neg10	6
813a4e130accc19b3f42aa9b429a3692	asv_table.plate3_1	neg11	7
f5d42ffaf098585ad57716da0a2faae4	asv_table.plate3_1	200	6
f5d42ffaf098585ad57716da0a2faae4	asv_table.plate3_1	571	4
f5d42ffaf098585ad57716da0a2faae4	asv_table.plate3_1	FD228	53
54ab304fc275fc3646f6036084bc19d7	asv_table.plate3_1	541	287
54ab304fc275fc3646f6036084bc19d7	asv_table.plate3_1	566	328
54ab304fc275fc3646f6036084bc19d7	asv_table.plate3_1	568	634
54ab304fc275fc3646f6036084bc19d7	asv_table.plate3_1	FD213	163
bc57295aa012e1c9ce916bbc121ca1b9	asv_table.plate3_1	541	513
bc57295aa012e1c9ce916bbc121ca1b9	asv_table.plate3_1	FD229	54
bc57295aa012e1c9ce916bbc121ca1b9	asv_table.plate3_1	FD514	1118
bc57295aa012e1c9ce916bbc121ca1b9	asv_table.plate3_1	FD518	1045
bc57295aa012e1c9ce916bbc121ca1b9	asv_table.plate3_1	neg10	20
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	198	383
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	200	347
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	528	177
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	FD198	232
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	FD528	147
17fef0decc6d531de35224c5ec005532	asv_table.plate3_1	FD529	71
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	198	217
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	200	346
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	201	88
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	528	138
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	566	80
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	568	133
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	571	47
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	FD198	276
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	FD528	107
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	FD568	66
dcf0c3c6c05a227da2060368b0d40c87	asv_table.plate3_1	FD577	68
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	198	225
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	200	411
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	212	2
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	528	153
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	538	87
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	541	48
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	566	31
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	568	249
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	571	9
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD198	164
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD213	4
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD228	4
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD514	18
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD518	39
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD528	147
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD529	4
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD568	44
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	FD577	4
73b8039f25d1ab8ee36ca9fe1c81c244	asv_table.plate3_1	neg9	2
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	198	175
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	200	92
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	201	59
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	538	59
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	541	42
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	566	104
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	568	66
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	571	119
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD198	45
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD228	5
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD514	22
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD518	13
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD528	16
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD529	17
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD568	25
db18b861110f193ece0bbc5fc792163a	asv_table.plate3_1	FD577	15
